"Date","Price","Open","High","Low","Change %"
"02/02/2001","10.464","10.464","10.464","10.464","0.00%"
"02/01/2001","10.464","10.464","10.464","10.464","0.38%"
"01/31/2001","10.424","10.424","10.424","10.424","-0.54%"
"01/30/2001","10.481","10.481","10.481","10.481","-0.47%"
"01/29/2001","10.530","10.530","10.530","10.530","0.85%"
"01/27/2001","10.441","10.441","10.441","10.441","-0.31%"
"01/25/2001","10.473","10.473","10.473","10.473","0.50%"
"01/24/2001","10.421","10.421","10.421","10.421","-0.04%"
"01/23/2001","10.425","10.425","10.425","10.425","-0.31%"
"01/22/2001","10.457","10.457","10.457","10.457","-0.24%"
"01/20/2001","10.482","10.482","10.482","10.482","-0.47%"
"01/19/2001","10.531","10.531","10.531","10.531","-0.32%"
"01/18/2001","10.565","10.565","10.565","10.565","-0.46%"
"01/17/2001","10.614","10.614","10.614","10.614","-0.14%"
"01/16/2001","10.629","10.629","10.629","10.629","0.12%"
"01/15/2001","10.616","10.616","10.616","10.616","-0.16%"
"01/13/2001","10.633","10.633","10.633","10.633","-0.18%"
"01/12/2001","10.652","10.652","10.652","10.652","-0.44%"
"01/11/2001","10.699","10.699","10.699","10.699","0.04%"
"01/10/2001","10.695","10.695","10.695","10.695","0.14%"
"01/09/2001","10.680","10.680","10.680","10.680","0.17%"
"01/08/2001","10.662","10.662","10.662","10.662","-0.19%"
"01/06/2001","10.682","10.682","10.682","10.682","0.07%"
"01/05/2001","10.674","10.674","10.674","10.674","-0.12%"
"01/04/2001","10.687","10.687","10.687","10.687","-1.00%"
"01/03/2001","10.795","10.795","10.795","10.795","-0.21%"
"01/02/2001","10.818","10.818","10.818","10.818","0.14%"
"01/01/2001","10.803","10.803","10.803","10.803","-0.74%"
"12/30/2000","10.884","10.884","10.884","10.884","-0.09%"
"12/29/2000","10.894","10.894","10.894","10.894","-0.24%"
"12/27/2000","10.920","10.920","10.920","10.920","-0.55%"
"12/26/2000","10.980","10.980","10.980","10.980","0.13%"
"12/23/2000","10.966","10.966","10.966","10.966","-0.05%"
"12/22/2000","10.971","10.971","10.971","10.971","-0.25%"
"12/21/2000","10.998","10.998","10.998","10.998","0.40%"
"12/20/2000","10.954","10.954","10.954","10.954","0.20%"
"12/19/2000","10.932","10.932","10.932","10.932","-0.36%"
"12/18/2000","10.971","10.971","10.971","10.971","-0.82%"
"12/16/2000","11.062","11.062","11.062","11.062","-0.14%"
"12/15/2000","11.077","11.077","11.077","11.077","-0.17%"
"12/14/2000","11.096","11.096","11.096","11.096","-0.06%"
"12/13/2000","11.103","11.103","11.103","11.103","0.05%"
"12/12/2000","11.098","11.098","11.098","11.098","0.00%"
"12/11/2000","11.098","11.098","11.098","11.098","0.04%"
"12/09/2000","11.094","11.094","11.094","11.094","-0.80%"
"12/08/2000","11.183","11.183","11.183","11.183","-0.29%"
"12/07/2000","11.215","11.215","11.215","11.215","-0.49%"
"12/06/2000","11.270","11.270","11.270","11.270","-0.48%"
"12/05/2000","11.324","11.324","11.324","11.324","-0.09%"
"12/04/2000","11.334","11.334","11.334","11.334","0.02%"
"12/02/2000","11.332","11.332","11.332","11.332","0.03%"
"12/01/2000","11.329","11.329","11.329","11.329","-0.17%"
"11/30/2000","11.348","11.348","11.348","11.348","-0.13%"
"11/29/2000","11.363","11.363","11.363","11.363","-0.11%"
"11/28/2000","11.375","11.375","11.375","11.375","-0.12%"
"11/27/2000","11.389","11.389","11.389","11.389","0.23%"
"11/25/2000","11.363","11.363","11.363","11.363","0.08%"
"11/24/2000","11.354","11.354","11.354","11.354","0.17%"
"11/23/2000","11.335","11.335","11.335","11.335","0.21%"
"11/22/2000","11.311","11.311","11.311","11.311","0.12%"
"11/21/2000","11.297","11.297","11.297","11.297","0.06%"
"11/20/2000","11.290","11.290","11.290","11.290","0.18%"
"11/18/2000","11.270","11.270","11.270","11.270","-0.01%"
"11/17/2000","11.271","11.271","11.271","11.271","0.34%"
"11/16/2000","11.233","11.233","11.233","11.233","-0.16%"
"11/15/2000","11.251","11.251","11.251","11.251","-0.11%"
"11/14/2000","11.263","11.263","11.263","11.263","0.01%"
"11/13/2000","11.262","11.262","11.262","11.262","0.00%"
"11/10/2000","11.262","11.262","11.262","11.262","-0.06%"
"11/09/2000","11.269","11.269","11.269","11.269","0.08%"
"11/08/2000","11.260","11.260","11.260","11.260","-0.19%"
"11/07/2000","11.282","11.282","11.282","11.282","-0.77%"
"11/06/2000","11.370","11.370","11.370","11.370","-0.43%"
"11/04/2000","11.419","11.419","11.419","11.419","-0.08%"
"11/03/2000","11.428","11.428","11.428","11.428","-0.94%"
"11/02/2000","11.537","11.537","11.537","11.537","-0.44%"
"11/01/2000","11.588","11.588","11.588","11.588","-0.10%"
"10/31/2000","11.600","11.600","11.600","11.600","-0.03%"
"10/30/2000","11.604","11.604","11.604","11.604","-0.16%"
"10/27/2000","11.623","11.623","11.623","11.623","0.10%"
"10/25/2000","11.611","11.611","11.611","11.611","-0.17%"
"10/24/2000","11.631","11.631","11.631","11.631","-0.14%"
"10/23/2000","11.647","11.647","11.647","11.647","-0.01%"
"10/21/2000","11.648","11.648","11.648","11.648","-0.03%"
"10/20/2000","11.652","11.652","11.652","11.652","-0.10%"
"10/19/2000","11.664","11.664","11.664","11.664","-0.02%"
"10/18/2000","11.666","11.666","11.666","11.666","0.03%"
"10/17/2000","11.662","11.662","11.662","11.662","-0.16%"
"10/16/2000","11.681","11.681","11.681","11.681","-0.16%"
"10/14/2000","11.700","11.700","11.700","11.700","-0.15%"
"10/13/2000","11.717","11.717","11.717","11.717","0.58%"
"10/12/2000","11.649","11.649","11.649","11.649","-0.22%"
"10/11/2000","11.675","11.675","11.675","11.675","0.59%"
"10/10/2000","11.607","11.607","11.607","11.607","0.15%"
"10/09/2000","11.590","11.590","11.590","11.590","-0.08%"
"10/06/2000","11.599","11.599","11.599","11.599","-0.36%"
"10/05/2000","11.641","11.641","11.641","11.641","0.66%"
"10/04/2000","11.565","11.565","11.565","11.565","0.15%"
"10/03/2000","11.548","11.548","11.548","11.548","0.07%"
"09/29/2000","11.540","11.540","11.540","11.540","0.00%"
"09/28/2000","11.540","11.540","11.540","11.540","-0.08%"
"09/27/2000","11.549","11.549","11.549","11.549","0.36%"
"09/26/2000","11.507","11.507","11.507","11.507","0.00%"
"09/25/2000","11.507","11.507","11.507","11.507","0.00%"
"09/23/2000","11.507","11.507","11.507","11.507","0.00%"
"09/22/2000","11.507","11.507","11.507","11.507","-0.37%"
"09/21/2000","11.550","11.550","11.550","11.550","-0.80%"
"09/20/2000","11.643","11.643","11.643","11.643","-0.29%"
"09/19/2000","11.677","11.677","11.677","11.677","0.29%"
"09/18/2000","11.643","11.643","11.643","11.643","0.44%"
"09/16/2000","11.592","11.592","11.592","11.592","0.22%"
"09/15/2000","11.567","11.567","11.567","11.567","0.58%"
"09/14/2000","11.500","11.500","11.500","11.500","0.14%"
"09/13/2000","11.484","11.484","11.484","11.484","0.17%"
"09/12/2000","11.464","11.464","11.464","11.464","-0.17%"
"09/11/2000","11.484","11.484","11.484","11.484","-0.11%"
"09/09/2000","11.497","11.497","11.497","11.497","0.03%"
"09/08/2000","11.493","11.493","11.493","11.493","0.00%"
"09/07/2000","11.493","11.493","11.493","11.493","-0.24%"
"09/06/2000","11.521","11.521","11.521","11.521","0.17%"
"09/05/2000","11.501","11.501","11.501","11.501","0.29%"
"09/04/2000","11.468","11.468","11.468","11.468","-0.22%"
"09/02/2000","11.493","11.493","11.493","11.493","-0.10%"
"08/31/2000","11.505","11.505","11.505","11.505","0.10%"
"08/30/2000","11.494","11.494","11.494","11.494","0.29%"
"08/29/2000","11.461","11.461","11.461","11.461","-0.07%"
"08/28/2000","11.469","11.469","11.469","11.469","-0.08%"
"08/26/2000","11.478","11.478","11.478","11.478","0.00%"
"08/25/2000","11.478","11.478","11.478","11.478","-0.22%"
"08/24/2000","11.503","11.503","11.503","11.503","-0.15%"
"08/23/2000","11.520","11.520","11.520","11.520","0.14%"
"08/22/2000","11.504","11.504","11.504","11.504","0.44%"
"08/19/2000","11.454","11.454","11.454","11.454","-0.37%"
"08/18/2000","11.496","11.496","11.496","11.496","0.14%"
"08/17/2000","11.480","11.480","11.480","11.480","0.37%"
"08/16/2000","11.438","11.438","11.438","11.438","0.28%"
"08/14/2000","11.406","11.406","11.406","11.406","-1.43%"
"08/12/2000","11.572","11.572","11.572","11.572","0.21%"
"08/11/2000","11.548","11.548","11.548","11.548","0.00%"
"08/10/2000","11.548","11.548","11.548","11.548","0.50%"
"08/09/2000","11.490","11.490","11.490","11.490","-0.14%"
"08/08/2000","11.506","11.506","11.506","11.506","0.07%"
"08/07/2000","11.498","11.498","11.498","11.498","0.29%"
"08/05/2000","11.465","11.465","11.465","11.465","0.21%"
"08/04/2000","11.441","11.441","11.441","11.441","0.58%"
"08/03/2000","11.375","11.375","11.375","11.375","0.07%"
"08/02/2000","11.367","11.367","11.367","11.367","0.07%"
"08/01/2000","11.359","11.359","11.359","11.359","0.04%"
"07/31/2000","11.354","11.354","11.354","11.354","0.44%"
"07/29/2000","11.304","11.304","11.304","11.304","-0.05%"
"07/28/2000","11.310","11.310","11.310","11.310","0.14%"
"07/27/2000","11.294","11.294","11.294","11.294","-0.08%"
"07/26/2000","11.303","11.303","11.303","11.303","-0.94%"
"07/25/2000","11.410","11.410","11.410","11.410","-0.79%"
"07/24/2000","11.501","11.501","11.501","11.501","1.09%"
"07/22/2000","11.377","11.377","11.377","11.377","-0.87%"
"07/21/2000","11.477","11.477","11.477","11.477","5.12%"
"07/20/2000","10.918","10.918","10.918","10.918","0.15%"
"07/19/2000","10.902","10.902","10.902","10.902","0.14%"
"07/18/2000","10.887","10.887","10.887","10.887","-0.37%"
"07/17/2000","10.927","10.927","10.927","10.927","-0.15%"
"07/15/2000","10.943","10.943","10.943","10.943","-0.01%"
"07/14/2000","10.944","10.944","10.944","10.944","-0.22%"
"07/12/2000","10.968","10.968","10.968","10.968","0.07%"
"07/11/2000","10.960","10.960","10.960","10.960","-0.01%"
"07/10/2000","10.961","10.961","10.961","10.961","-0.15%"
"07/08/2000","10.977","10.977","10.977","10.977","-0.01%"
"07/07/2000","10.978","10.978","10.978","10.978","0.00%"
"07/06/2000","10.978","10.978","10.978","10.978","0.15%"
"07/05/2000","10.962","10.962","10.962","10.962","-0.08%"
"07/04/2000","10.971","10.971","10.971","10.971","-0.65%"
"07/03/2000","11.043","11.043","11.043","11.043","-0.03%"
"07/01/2000","11.046","11.046","11.046","11.046","-0.12%"
"06/30/2000","11.059","11.059","11.059","11.059","0.00%"
"06/29/2000","11.059","11.059","11.059","11.059","-0.07%"
"06/28/2000","11.067","11.067","11.067","11.067","-0.07%"
"06/27/2000","11.075","11.075","11.075","11.075","0.07%"
"06/26/2000","11.067","11.067","11.067","11.067","0.03%"
"06/24/2000","11.064","11.064","11.064","11.064","0.00%"
"06/23/2000","11.064","11.064","11.064","11.064","0.07%"
"06/22/2000","11.056","11.056","11.056","11.056","-0.17%"
"06/21/2000","11.075","11.075","11.075","11.075","-0.14%"
"06/20/2000","11.091","11.091","11.091","11.091","-0.14%"
"06/19/2000","11.107","11.107","11.107","11.107","0.00%"
"06/17/2000","11.107","11.107","11.107","11.107","-0.37%"
"06/16/2000","11.148","11.148","11.148","11.148","0.07%"
"06/14/2000","11.140","11.140","11.140","11.140","0.14%"
"06/13/2000","11.124","11.124","11.124","11.124","0.29%"
"06/12/2000","11.092","11.092","11.092","11.092","-0.14%"
"06/10/2000","11.108","11.108","11.108","11.108","-0.14%"
"06/09/2000","11.124","11.124","11.124","11.124","0.65%"
"06/08/2000","11.052","11.052","11.052","11.052","0.36%"
"06/07/2000","11.012","11.012","11.012","11.012","1.30%"
"06/06/2000","10.871","10.871","10.871","10.871","0.30%"
"06/05/2000","10.839","10.839","10.839","10.839","0.00%"
"06/03/2000","10.839","10.839","10.839","10.839","0.35%"
"06/02/2000","10.801","10.801","10.801","10.801","0.07%"
"06/01/2000","10.793","10.793","10.793","10.793","-0.31%"
"05/31/2000","10.827","10.827","10.827","10.827","-0.48%"
"05/30/2000","10.879","10.879","10.879","10.879","0.14%"
"05/29/2000","10.864","10.864","10.864","10.864","-0.31%"
"05/27/2000","10.898","10.898","10.898","10.898","0.03%"
"05/26/2000","10.895","10.895","10.895","10.895","1.09%"
"05/25/2000","10.778","10.778","10.778","10.778","0.86%"
"05/24/2000","10.686","10.686","10.686","10.686","1.09%"
"05/23/2000","10.571","10.571","10.571","10.571","0.14%"
"05/22/2000","10.556","10.556","10.556","10.556","0.14%"
"05/20/2000","10.541","10.541","10.541","10.541","0.00%"
"05/19/2000","10.541","10.541","10.541","10.541","0.14%"
"05/17/2000","10.526","10.526","10.526","10.526","-0.01%"
"05/16/2000","10.527","10.527","10.527","10.527","0.03%"
"05/15/2000","10.524","10.524","10.524","10.524","0.05%"
"05/13/2000","10.519","10.519","10.519","10.519","-0.01%"
"05/12/2000","10.520","10.520","10.520","10.520","-0.07%"
"05/11/2000","10.527","10.527","10.527","10.527","-0.08%"
"05/10/2000","10.535","10.535","10.535","10.535","0.20%"
"05/09/2000","10.514","10.514","10.514","10.514","0.09%"
"05/08/2000","10.505","10.505","10.505","10.505","0.93%"
"05/06/2000","10.408","10.408","10.408","10.408","-0.23%"
"05/05/2000","10.432","10.432","10.432","10.432","-0.59%"
"05/04/2000","10.494","10.494","10.494","10.494","0.56%"
"05/03/2000","10.436","10.436","10.436","10.436","0.25%"
"05/02/2000","10.410","10.410","10.410","10.410","0.44%"
"04/29/2000","10.364","10.364","10.364","10.364","0.21%"
"04/28/2000","10.342","10.342","10.342","10.342","-0.02%"
"04/27/2000","10.344","10.344","10.344","10.344","0.01%"
"04/26/2000","10.343","10.343","10.343","10.343","-0.03%"
"04/25/2000","10.346","10.346","10.346","10.346","0.10%"
"04/24/2000","10.336","10.336","10.336","10.336","0.22%"
"04/22/2000","10.313","10.313","10.313","10.313","-0.01%"
"04/20/2000","10.314","10.314","10.314","10.314","-0.01%"
"04/19/2000","10.315","10.315","10.315","10.315","0.00%"
"04/18/2000","10.315","10.315","10.315","10.315","0.22%"
"04/17/2000","10.292","10.292","10.292","10.292","0.20%"
"04/13/2000","10.271","10.271","10.271","10.271","0.14%"
"04/11/2000","10.257","10.257","10.257","10.257","-0.51%"
"04/10/2000","10.310","10.310","10.310","10.310","-0.73%"
"04/08/2000","10.386","10.386","10.386","10.386","-0.59%"
"04/07/2000","10.448","10.448","10.448","10.448","-0.23%"
"04/06/2000","10.472","10.472","10.472","10.472","0.22%"
"04/04/2000","10.449","10.449","10.449","10.449","-0.08%"
"04/03/2000","10.457","10.457","10.457","10.457","-2.78%"
"03/31/2000","10.756","10.756","10.756","10.756","-1.43%"
"03/30/2000","10.912","10.912","10.912","10.912","-0.29%"
"03/29/2000","10.944","10.944","10.944","10.944","-1.08%"
"03/28/2000","11.064","11.064","11.064","11.064","0.44%"
"03/27/2000","11.016","11.016","11.016","11.016","1.09%"
"03/25/2000","10.897","10.897","10.897","10.897","0.00%"
"03/24/2000","10.897","10.897","10.897","10.897","0.06%"
"03/23/2000","10.890","10.890","10.890","10.890","0.44%"
"03/22/2000","10.842","10.842","10.842","10.842","0.14%"
"03/21/2000","10.827","10.827","10.827","10.827","0.51%"
"03/18/2000","10.772","10.772","10.772","10.772","-0.08%"
"03/16/2000","10.781","10.781","10.781","10.781","-0.15%"
"03/15/2000","10.797","10.797","10.797","10.797","-0.07%"
"03/14/2000","10.805","10.805","10.805","10.805","0.73%"
"03/13/2000","10.727","10.727","10.727","10.727","0.87%"
"03/11/2000","10.634","10.634","10.634","10.634","-0.15%"
"03/10/2000","10.650","10.650","10.650","10.650","-0.08%"
"03/09/2000","10.658","10.658","10.658","10.658","-1.02%"
"03/08/2000","10.768","10.768","10.768","10.768","-0.43%"
"03/07/2000","10.815","10.815","10.815","10.815","-0.15%"
"03/06/2000","10.831","10.831","10.831","10.831","0.64%"
"03/03/2000","10.762","10.762","10.762","10.762","1.02%"
"03/02/2000","10.653","10.653","10.653","10.653","1.99%"
"03/01/2000","10.445","10.445","10.445","10.445","0.38%"
"02/29/2000","10.405","10.405","10.405","10.405","-0.31%"
"02/28/2000","10.437","10.437","10.437","10.437","-0.06%"
"02/25/2000","10.443","10.443","10.443","10.443","-0.02%"
"02/24/2000","10.445","10.445","10.445","10.445","0.09%"
"02/23/2000","10.436","10.436","10.436","10.436","-0.05%"
"02/22/2000","10.441","10.441","10.441","10.441","0.04%"
"02/21/2000","10.437","10.437","10.437","10.437","-0.42%"
"02/18/2000","10.481","10.481","10.481","10.481","-0.36%"
"02/17/2000","10.519","10.519","10.519","10.519","0.43%"
"02/16/2000","10.474","10.474","10.474","10.474","0.22%"
