Date,Prob_Up,Prob_Down,Prediction,Actual
2021-11-01,0.14949212477509344,0.8505078752249066,Down,Down
2021-11-02,0.15388152452910187,0.8461184754708981,Down,Down
2021-11-03,0.15282493140264908,0.8471750685973509,Down,Down
2021-11-04,0.14815516126191508,0.8518448387380849,Down,Down
2021-11-08,0.14327068396909648,0.8567293160309035,Down,Down
2021-11-09,0.1500230736883753,0.8499769263116247,Down,Down
2021-11-10,0.15114286923857678,0.8488571307614232,Down,Down
2021-11-11,0.16543143332348897,0.834568566676511,Down,Down
2021-11-12,0.15303271019280296,0.846967289807197,Down,Down
2021-11-15,0.15233458882037065,0.8476654111796293,Down,Down
2021-11-16,0.19970528228317375,0.8002947177168263,Down,Down
2021-11-17,0.20605184030891832,0.7939481596910817,Down,Down
2021-11-18,0.21440793571922212,0.7855920642807779,Down,Down
2021-11-22,0.2378335803239937,0.7621664196760063,Down,Down
2021-11-23,0.23185467484272404,0.768145325157276,Down,Down
2021-11-24,0.23788875341975535,0.7621112465802447,Down,Down
2021-11-25,0.2299190080673168,0.7700809919326832,Down,Down
2021-11-26,0.26639122338590315,0.7336087766140968,Down,Down
2021-11-29,0.2642197094045796,0.7357802905954204,Down,Down
2021-11-30,0.2697406291790001,0.7302593708209999,Down,Up
2021-12-01,0.25618483495773714,0.7438151650422629,Down,Down
2021-12-02,0.23903934014320516,0.7609606598567948,Down,Down
2021-12-03,0.2535832023048926,0.7464167976951074,Down,Up
2021-12-06,0.2754081453749724,0.7245918546250276,Down,Up
2021-12-07,0.25575491007547346,0.7442450899245265,Down,Down
2021-12-08,0.23458054038597953,0.7654194596140205,Down,Down
2021-12-09,0.23160924787642712,0.7683907521235729,Down,Down
2021-12-10,0.23213164455590907,0.7678683554440909,Down,Down
2021-12-13,0.24175897089705067,0.7582410291029493,Down,Up
2021-12-14,0.2448642097264806,0.7551357902735194,Down,Up
2021-12-15,0.2527351647572349,0.7472648352427651,Down,Up
2021-12-16,0.250656978510698,0.749343021489302,Down,Up
2021-12-17,0.2701077682050561,0.7298922317949439,Down,Up
2021-12-20,0.29940728026882457,0.7005927197311754,Down,Up
2021-12-21,0.2871323006856422,0.7128676993143578,Down,Up
2021-12-22,0.2724001877035658,0.7275998122964342,Down,Up
2021-12-23,0.2636067791962685,0.7363932208037315,Down,Up
2021-12-24,0.2691290919262027,0.7308709080737973,Down,Up
2021-12-27,0.26257675553502113,0.7374232444649789,Down,Up
2021-12-28,0.25187168232379087,0.7481283176762091,Down,Down
2021-12-29,0.25348800987483233,0.7465119901251677,Down,Down
2021-12-30,0.25404578642886255,0.7459542135711374,Down,Up
2021-12-31,0.23442167170930284,0.7655783282906972,Down,Down
2022-01-03,0.21588660665577075,0.7841133933442292,Down,Down
